id	ior	uor	equipe
881	1	439881	450685
912	1	439881	450690
1295	1	439881	450733
107	1	440921	441049
841	1	440921	441093
3659	1	442532	442532
2594	1	442533	442533
770	1	442534	442534
3843	1	442535	442535
1785	1	442536	442536
1100	1	442537	442537
570	1	442538	442538
3214	1	442539	442539
1986	1	442542	442542
3562	1	442700	442700
3778	1	442701	442701
3944	1	442705	442705
1849	1	442708	442708
171	1	443639	443639
592	1	443639	443721
308	1	443639	443752
470	1	443639	443753
104	1	443639	443754
301	1	443639	443755
344	1	443639	443756
295	1	443639	443763
3479	1	443699	443699
2841	1	444019	444019
3547	1	444020	444020
3470	1	445072	447953
2736	1	445074	447784
2771	1	445077	447717
2445	1	445082	447465
1680	1	445083	445083
1860	1	445083	448196
3320	1	445089	445089
1005	1	445092	447787
1678	1	445104	450725
3160	1	445111	447740
3450	1	445113	445113
3618	1	445115	445115
643	1	445116	445116
3522	1	445118	448093
2910	1	445122	447359
2967	1	445131	447729
1070	1	445134	445134
2966	1	445138	445138
2256	1	445140	445140
3150	1	445168	445168
658	1	445205	445205
2455	1	445274	449229
3533	1	445274	449243
1218	1	445274	449247
2586	1	445274	449251
3608	1	450055	450055
629	1	450056	450056
515	1	450057	450057
427	1	450058	450058
512	1	450060	450060
101	1	450061	450061
2239	1	450063	450063
2080	1	450065	450065
1914	1	450094	450094
1037	1	450095	450095
1890	1	450096	450096
2021	1	450099	450099
2887	1	450101	450101
2823	1	450109	450109
953	1	450113	450113
1014	1	450149	450149
3590	1	450198	450198
2280	1	450199	450199
2482	1	450202	450202
1343	1	450204	450204
2053	1	450214	450214
557	1	450217	450217
3552	1	450397	450397
387	1	450400	450400
2363	1	450401	450401
2581	1	450402	450402
4018	1	450404	450404
2027	1	450445	450445
2764	1	450446	450446
2491	1	450488	450488
2296	1	450569	450569
2161	1	450590	450590
1848	1	450611	450611
1007	1	450613	450613
717	1	450614	450614
3798	1	450636	450636
3816	1	450638	450638
1146	1	450639	450639
1333	1	450692	450750
1916	1	450692	450758
439	1	450692	450762
2718	1	451246	454616
2454	1	451417	451417
2653	1	451618	451618
2667	1	451722	451722
1702	1	451722	452096
559	1	451774	451774
873	1	451792	451792
3826	1	451849	451849
120	1	452057	452057
908	1	452059	452059
2486	1	452062	452062
1899	1	452064	452064
3888	1	452065	452065
564	1	452066	452066
2322	1	452155	452155
526	1	452157	452157
605	1	452160	452160
3641	1	452556	452556
372	1	452567	452567
2925	1	454300	455283
1671	1	454300	455285
3956	1	454300	455288
484	1	454300	455289
905	1	455063	455679
275	1	455063	455680
1729	1	455063	455757
3979	1	455063	455759
420	1	455162	455162
3647	1	455169	455169
523	1	455171	455171
723	1	455173	455173
3711	1	455177	455177
2133	1	455181	455181
2902	1	455193	459702
1232	1	455649	371401
280	1	455649	455649
77	1	455651	455651
41	1	455652	455652
4004	1	456778	456778
2139	1	456778	459308
3903	1	456778	459379
2447	5	18950	288148
3882	5	18950	288167
3881	5	18950	337940
3542	62501	338607	340867
350	62501	338607	341014
2007	62501	338607	372764
